abn,entity_name,entity_type,entity_status,entity_address,entity_postcode,entity_state,entity_start_date,acn,trading_names
86166779963,Townsville Marine Services Ltd,PART,Cancelled,"80 Smith St, Melbourne",1494,NT,2021-10-13,522145688,
71792206977,Brisbane Software Systems Pty Ltd,PART,Cancelled,"984 Jones Ave, Adelaide",2790,TAS,1998-02-08,163701703,
46502817535,Gold Coast Tourism Corp,IND,Deregistered,"172 Brown Rd, Melbourne",6447,QLD,2009-07-15,849269159,
45167106775,Newcastle Construction Corp,COOP,Deregistered,"972 Smith St, Canberra",4739,WA,1999-02-18,209162499,
61455104093,Perth Mining Services Pty Ltd,LTD,Cancelled,"287 Wilson Dr, Melbourne",1884,TAS,2022-09-25,413006567,
23633281807,Canberra Education Services Ltd,PART,Active,"743 Smith St, Canberra",7020,WA,1998-03-03,906368120,Canberra Education Services Trading
34483075937,Tech Solutions Australia Corp,CORP,Cancelled,"446 Jones Ave, Melbourne",2251,SA,2003-05-10,755004725,Tech Solutions Australia Trading
83526652716,Toowoomba Manufacturing Ltd,LTD,Cancelled,"905 Taylor Ct, Melbourne",3129,WA,2019-07-10,979954143,
64290302105,Ballarat Mining Pty Ltd,PTY,Deregistered,"231 Smith St, Sydney",8257,ACT,2019-12-23,520361720,
49747656068,Brisbane Software Systems Pty Ltd,CORP,Active,"136 Wilson Dr, Canberra",1773,TAS,1997-08-27,158068703,
74939211598,Tech Solutions Australia Ltd,COOP,Active,"741 Wilson Dr, Perth",8282,SA,2002-02-10,654707363,
87208726187,Wollongong Steel Works Pty Ltd,IND,Deregistered,"752 Jones Ave, Melbourne",3409,NSW,1991-05-26,670754708,Wollongong Steel Works Trading
47298173216,Hobart Fisheries Ltd,COOP,Deregistered,"822 Taylor Ct, Canberra",8608,VIC,2011-06-14,200045382,Hobart Fisheries Trading
39571116686,Canberra Education Services Ltd,IND,Cancelled,"231 Brown Rd, Brisbane",7471,NT,2020-03-10,403572823,Canberra Education Services Trading
25554381716,Tech Solutions Australia Corp,CORP,Deregistered,"317 Smith St, Melbourne",9606,NSW,1994-06-26,222843971,
87215772542,Rockhampton Resources Ltd,TRUST,Deregistered,"510 Brown Rd, Canberra",4878,NT,2003-06-05,350443872,Rockhampton Resources Trading
58131067337,Geelong Automotive Ltd,CORP,Deregistered,"880 Smith St, Canberra",7548,SA,2002-11-07,147108313,
41644955823,Perth Mining Services Corp,PART,Cancelled,"251 Jones Ave, Canberra",6370,NT,2007-08-01,578707869,Perth Mining Services Trading
34298250046,Adelaide Healthcare Pty Ltd,CORP,Cancelled,"687 Taylor Ct, Canberra",8079,QLD,2000-06-14,208585113,
41480738074,Wollongong Steel Works Group,LTD,Active,"971 Taylor Ct, Canberra",3369,TAS,2002-10-09,346073158,
14723064047,Darwin Transport Co Ltd,CORP,Active,"138 Smith St, Canberra",4182,SA,2019-04-07,652365494,
44957793782,Ballarat Mining Pty Ltd,COOP,Deregistered,"239 Wilson Dr, Sydney",1665,NSW,2020-09-27,174973145,
44382170398,Perth Mining Services Ltd,IND,Active,"413 Smith St, Adelaide",4762,WA,2008-08-25,229811553,
89667456436,Geelong Automotive Pty Ltd,PTY,Active,"259 Wilson Dr, Sydney",3679,NT,2022-05-14,282155202,
16256531005,Rockhampton Resources Pty Ltd,PTY,Cancelled,"857 Smith St, Canberra",1015,ACT,2003-09-21,534481443,Rockhampton Resources Trading
35563993965,Townsville Marine Services Corp,IND,Deregistered,"863 Smith St, Adelaide",9342,NT,2022-01-07,437502919,
72712743149,Brisbane Software Systems Pty Ltd,LTD,Active,"822 Wilson Dr, Adelaide",8636,VIC,2020-10-19,977394174,
91452156177,Cairns Agriculture Ltd,TRUST,Deregistered,"991 Jones Ave, Adelaide",1260,VIC,2013-06-26,852623955,
73975614616,Newcastle Construction Group,TRUST,Cancelled,"658 Wilson Dr, Brisbane",9163,NT,2018-08-11,923797698,
78833790812,Rockhampton Resources Corp,PART,Deregistered,"334 Smith St, Melbourne",5331,SA,1996-06-02,546069485,
14208330164,Townsville Marine Services Pty Ltd,LTD,Cancelled,"84 Taylor Ct, Adelaide",4588,WA,2013-08-15,469990865,
67773639797,Hobart Fisheries Corp,IND,Cancelled,"106 Taylor Ct, Perth",3906,NSW,1996-09-08,117901062,
97541161081,Cairns Agriculture Ltd,PTY,Cancelled,"662 Brown Rd, Brisbane",4622,TAS,1990-10-03,470064513,Cairns Agriculture Trading
22459428618,Sydney Manufacturing Co Group,COOP,Cancelled,"422 Taylor Ct, Adelaide",2280,SA,2024-09-23,962126658,
18131392434,Sydney Manufacturing Co Group,PART,Active,"200 Smith St, Perth",8365,WA,2007-05-26,251820721,
29720669030,Darwin Transport Co Pty Ltd,COOP,Deregistered,"814 Brown Rd, Perth",4682,QLD,2023-01-03,758607975,
58401763082,Launceston Timber Corp,IND,Deregistered,"823 Wilson Dr, Sydney",3778,VIC,2008-06-15,188475090,
31937338897,Rockhampton Resources Group,IND,Active,"86 Brown Rd, Perth",3987,WA,2011-09-05,768316590,Rockhampton Resources Trading
35225289965,Wollongong Steel Works Pty Ltd,LTD,Deregistered,"249 Brown Rd, Adelaide",4350,WA,2015-01-20,141062092,
37425659002,Sydney Manufacturing Co Corp,PTY,Active,"125 Taylor Ct, Melbourne",1875,VIC,2021-01-02,886470011,
38427836020,Gold Coast Tourism Pty Ltd,PTY,Active,"438 Wilson Dr, Sydney",2789,NT,2004-02-10,433081104,
60894402478,Bendigo Financial Services Group,COOP,Deregistered,"76 Jones Ave, Melbourne",1910,WA,1999-07-01,795272489,
57943773784,Townsville Marine Services Pty Ltd,CORP,Cancelled,"55 Smith St, Perth",4317,ACT,1997-11-22,243441882,Townsville Marine Services Trading
31858375976,Gold Coast Tourism Corp,IND,Active,"889 Jones Ave, Adelaide",6292,TAS,1991-11-01,154874117,
39530073941,Adelaide Healthcare Ltd,PTY,Active,"249 Jones Ave, Canberra",4701,NSW,2014-09-18,404510473,
51926086374,Brisbane Software Systems Group,CORP,Deregistered,"873 Taylor Ct, Perth",5441,NSW,2013-03-04,649991726,
32487893903,Launceston Timber Ltd,PTY,Deregistered,"778 Smith St, Brisbane",2448,SA,2014-07-26,456239808,
46590099416,Gold Coast Tourism Group,COOP,Deregistered,"747 Wilson Dr, Sydney",1080,TAS,2000-06-24,634815705,
65537012791,Perth Mining Services Pty Ltd,COOP,Deregistered,"768 Taylor Ct, Brisbane",5521,NT,1997-06-19,923044505,
95586968488,Hobart Fisheries Pty Ltd,TRUST,Deregistered,"323 Smith St, Sydney",3713,VIC,1995-12-01,259747217,
10259713638,Melbourne Consulting Group Group,PART,Active,"710 Wilson Dr, Adelaide",7569,VIC,2024-06-12,203870904,Melbourne Consulting Group Trading
48587808035,Darwin Transport Co Ltd,LTD,Deregistered,"522 Smith St, Perth",9029,TAS,2022-12-22,888701862,Darwin Transport Co Trading
70111814399,Perth Mining Services Group,LTD,Deregistered,"353 Taylor Ct, Adelaide",8149,NT,2012-01-17,251969841,
72962655743,Wollongong Steel Works Corp,LTD,Active,"553 Taylor Ct, Perth",2336,WA,2018-08-26,583730401,
87692044113,Newcastle Construction Ltd,COOP,Deregistered,"386 Brown Rd, Canberra",9685,TAS,2005-05-14,451015931,Newcastle Construction Trading
70888015736,Tech Solutions Australia Corp,CORP,Cancelled,"720 Brown Rd, Brisbane",3915,QLD,2024-07-10,285817246,
85691198900,Perth Mining Services Pty Ltd,PART,Deregistered,"411 Smith St, Sydney",8495,NT,2024-10-27,885192202,
41956115509,Melbourne Consulting Group Pty Ltd,COOP,Deregistered,"489 Brown Rd, Canberra",4000,NSW,2024-01-20,432857600,
28636537139,Toowoomba Manufacturing Ltd,COOP,Deregistered,"289 Wilson Dr, Sydney",3407,NT,1999-09-28,220234044,
82165718860,Canberra Education Services Pty Ltd,PTY,Deregistered,"446 Smith St, Melbourne",5382,ACT,2000-09-03,551507501,
42162095583,Wollongong Steel Works Pty Ltd,PART,Active,"255 Jones Ave, Canberra",6802,TAS,2005-03-12,166473275,
61597260794,Darwin Transport Co Group,IND,Active,"724 Wilson Dr, Brisbane",3143,NSW,2023-08-19,699471235,
65730083586,Darwin Transport Co Group,LTD,Deregistered,"178 Smith St, Melbourne",3880,NSW,2003-11-03,973321583,
80546248065,Perth Mining Services Pty Ltd,CORP,Cancelled,"79 Brown Rd, Adelaide",7301,WA,2001-05-26,332982291,Perth Mining Services Trading
53506366866,Canberra Education Services Ltd,COOP,Active,"851 Wilson Dr, Brisbane",3460,NT,1991-10-10,537284935,Canberra Education Services Trading
69640459462,Launceston Timber Ltd,LTD,Active,"213 Smith St, Adelaide",5978,NSW,1994-09-16,743577297,
53122128086,Hobart Fisheries Ltd,COOP,Deregistered,"165 Brown Rd, Adelaide",7236,VIC,1998-11-11,598074096,Hobart Fisheries Trading
96107631855,Ballarat Mining Pty Ltd,COOP,Deregistered,"290 Wilson Dr, Adelaide",1331,WA,1997-08-26,944112266,
45700195068,Townsville Marine Services Group,PART,Cancelled,"730 Smith St, Adelaide",5725,VIC,2019-09-09,181063877,
98867043569,Geelong Automotive Ltd,COOP,Cancelled,"427 Wilson Dr, Adelaide",7922,VIC,2008-10-06,685946137,
15423317022,Geelong Automotive Corp,CORP,Cancelled,"245 Smith St, Brisbane",4976,VIC,2002-05-22,879504903,
11919882532,Ballarat Mining Group,IND,Active,"423 Wilson Dr, Perth",8539,SA,2006-02-27,864374868,Ballarat Mining Trading
45629522499,Adelaide Healthcare Group,COOP,Cancelled,"793 Brown Rd, Brisbane",1881,NSW,2015-05-16,438423569,
14112969939,Rockhampton Resources Pty Ltd,IND,Cancelled,"365 Jones Ave, Adelaide",2967,TAS,1991-12-14,144019849,
62638416541,Ballarat Mining Ltd,TRUST,Deregistered,"402 Taylor Ct, Canberra",4125,QLD,2016-09-23,421647159,
51172728530,Toowoomba Manufacturing Corp,PART,Cancelled,"689 Jones Ave, Melbourne",2450,NT,1996-03-06,756451158,
37466462533,Brisbane Software Systems Group,LTD,Active,"57 Smith St, Perth",1953,NT,2012-08-13,287475510,
34203670622,Ballarat Mining Corp,COOP,Deregistered,"740 Brown Rd, Melbourne",4017,WA,2010-11-06,704716648,
26250853377,Perth Mining Services Pty Ltd,PART,Cancelled,"646 Brown Rd, Adelaide",9851,WA,2007-01-22,717319278,
25451151014,Geelong Automotive Group,LTD,Active,"332 Taylor Ct, Adelaide",6631,SA,2021-01-11,764837208,
20985956615,Tech Solutions Australia Group,PTY,Cancelled,"229 Smith St, Sydney",6482,NT,2021-11-14,938879585,
63939967050,Townsville Marine Services Group,PART,Cancelled,"783 Wilson Dr, Adelaide",9290,WA,2008-01-10,753490749,
18565151405,Ballarat Mining Group,COOP,Cancelled,"272 Jones Ave, Canberra",7232,NT,2011-07-22,790687936,Ballarat Mining Trading
54903162729,Launceston Timber Pty Ltd,TRUST,Active,"887 Taylor Ct, Melbourne",8196,QLD,1996-12-05,195885292,
28672544604,Bendigo Financial Services Corp,COOP,Active,"303 Wilson Dr, Sydney",6299,SA,2019-09-08,128513104,
56602100186,Melbourne Consulting Group Group,PTY,Deregistered,"603 Taylor Ct, Melbourne",5684,SA,2013-05-27,513270826,Melbourne Consulting Group Trading
76522154819,Wollongong Steel Works Group,CORP,Deregistered,"602 Smith St, Perth",8172,QLD,1999-10-08,730925267,Wollongong Steel Works Trading
20241292136,Adelaide Healthcare Corp,PART,Cancelled,"29 Jones Ave, Canberra",5355,ACT,2010-01-27,433241867,
67340343548,Geelong Automotive Ltd,CORP,Deregistered,"545 Wilson Dr, Sydney",4301,TAS,2002-10-15,128350663,
14382343152,Geelong Automotive Group,IND,Active,"31 Wilson Dr, Sydney",9418,SA,2004-08-14,701104918,
47395995771,Melbourne Consulting Group Ltd,PART,Deregistered,"262 Smith St, Perth",5148,VIC,2016-09-11,143473920,Melbourne Consulting Group Trading
99140144501,Gold Coast Tourism Ltd,CORP,Deregistered,"635 Taylor Ct, Adelaide",4160,TAS,2015-08-14,135035085,Gold Coast Tourism Trading
60831873340,Newcastle Construction Pty Ltd,COOP,Deregistered,"927 Smith St, Sydney",5515,QLD,2005-07-04,851932911,
51288614933,Newcastle Construction Group,LTD,Cancelled,"68 Brown Rd, Melbourne",3837,VIC,2007-04-27,163715187,
97902653148,Bendigo Financial Services Group,TRUST,Cancelled,"424 Jones Ave, Perth",8681,TAS,1992-09-14,656173756,Bendigo Financial Services Trading
37507893524,Adelaide Healthcare Ltd,IND,Deregistered,"782 Jones Ave, Perth",8001,TAS,2016-02-05,726124094,
69517414497,Hobart Fisheries Pty Ltd,LTD,Cancelled,"523 Brown Rd, Sydney",7930,VIC,2006-10-25,343951045,
40331780096,Gold Coast Tourism Corp,IND,Cancelled,"572 Brown Rd, Melbourne",3358,WA,2020-12-26,806188919,
17376500646,Brisbane Software Systems Ltd,PART,Active,"887 Smith St, Sydney",4293,SA,2023-02-10,848703362,
24407114951,Geelong Automotive Corp,TRUST,Active,"57 Taylor Ct, Canberra",9748,NT,2020-11-22,992864990,
24698281546,Darwin Transport Co Group,IND,Deregistered,"14 Smith St, Melbourne",6859,NSW,2002-06-23,372906876,
22266085662,Darwin Transport Co Ltd,PART,Cancelled,"550 Jones Ave, Sydney",5577,NSW,2001-01-16,717507802,Darwin Transport Co Trading
77305708742,Townsville Marine Services Pty Ltd,CORP,Cancelled,"658 Wilson Dr, Adelaide",2045,VIC,2009-11-11,227346250,Townsville Marine Services Trading
61316125889,Adelaide Healthcare Ltd,COOP,Cancelled,"122 Brown Rd, Canberra",8738,VIC,1993-03-16,755702046,
29415951800,Perth Mining Services Group,PART,Cancelled,"616 Jones Ave, Adelaide",7936,NT,2013-05-16,931353117,
31649921773,Canberra Education Services Corp,IND,Cancelled,"373 Wilson Dr, Brisbane",4228,ACT,1990-04-20,999924994,Canberra Education Services Trading
80205113342,Launceston Timber Pty Ltd,PTY,Cancelled,"117 Smith St, Adelaide",7006,VIC,2006-11-15,734924220,
55220708777,Wollongong Steel Works Pty Ltd,COOP,Active,"900 Smith St, Canberra",8767,VIC,2003-03-10,968310280,
83929931516,Toowoomba Manufacturing Corp,LTD,Active,"504 Brown Rd, Sydney",8933,WA,2020-11-22,639537581,
72519852984,Perth Mining Services Group,TRUST,Deregistered,"667 Brown Rd, Canberra",4846,SA,2020-12-14,155604579,
96401138388,Gold Coast Tourism Ltd,LTD,Active,"810 Jones Ave, Sydney",8720,ACT,1994-03-15,516468171,
45597804574,Rockhampton Resources Corp,CORP,Active,"98 Taylor Ct, Adelaide",8577,TAS,2007-04-20,390949469,
18370900797,Perth Mining Services Group,PART,Deregistered,"439 Brown Rd, Sydney",8527,NT,2018-06-05,844993485,
20206546590,Bendigo Financial Services Corp,COOP,Deregistered,"188 Wilson Dr, Adelaide",5618,WA,2016-12-04,283915672,
25250765520,Wollongong Steel Works Pty Ltd,PART,Active,"307 Wilson Dr, Adelaide",2024,SA,2007-12-26,598699306,
74615727067,Melbourne Consulting Group Corp,IND,Deregistered,"557 Smith St, Brisbane",2827,SA,2024-12-17,266918926,Melbourne Consulting Group Trading
16603901336,Adelaide Healthcare Pty Ltd,COOP,Cancelled,"589 Taylor Ct, Perth",8336,NT,2012-12-21,625198475,
99965779484,Adelaide Healthcare Ltd,TRUST,Cancelled,"998 Brown Rd, Sydney",9600,NSW,2011-10-01,552533851,
22466520718,Perth Mining Services Corp,TRUST,Active,"555 Smith St, Sydney",8295,QLD,1995-04-27,343319721,
56248018967,Hobart Fisheries Corp,PTY,Deregistered,"307 Jones Ave, Melbourne",6479,VIC,2001-01-24,867643387,
97115554793,Sydney Manufacturing Co Ltd,LTD,Deregistered,"783 Brown Rd, Perth",6272,QLD,1993-11-18,931893306,
46688357122,Launceston Timber Ltd,PTY,Active,"49 Taylor Ct, Melbourne",7833,VIC,1990-11-24,156489502,Launceston Timber Trading
84415181336,Wollongong Steel Works Pty Ltd,LTD,Cancelled,"343 Jones Ave, Brisbane",7044,WA,2017-04-18,918808385,
85931876844,Brisbane Software Systems Corp,LTD,Deregistered,"411 Jones Ave, Adelaide",5635,SA,2007-08-18,631954900,
79885610600,Sydney Manufacturing Co Ltd,COOP,Cancelled,"120 Taylor Ct, Brisbane",2040,TAS,1996-11-27,214524067,
65506847810,Brisbane Software Systems Group,PTY,Active,"25 Wilson Dr, Melbourne",1044,VIC,2007-05-26,980973319,Brisbane Software Systems Trading
23779692903,Rockhampton Resources Corp,TRUST,Active,"636 Brown Rd, Brisbane",7275,SA,1995-05-04,709723187,
23352765448,Launceston Timber Pty Ltd,TRUST,Cancelled,"546 Smith St, Perth",3057,QLD,2004-01-21,958978718,
48274633055,Perth Mining Services Corp,PART,Cancelled,"838 Wilson Dr, Perth",6782,TAS,2008-11-14,470055278,
42666703432,Canberra Education Services Pty Ltd,LTD,Active,"50 Smith St, Adelaide",3918,NT,1996-10-08,444662985,Canberra Education Services Trading
13866006652,Toowoomba Manufacturing Pty Ltd,LTD,Active,"840 Wilson Dr, Brisbane",7172,NT,2004-11-06,241622646,Toowoomba Manufacturing Trading
98388898610,Newcastle Construction Corp,LTD,Deregistered,"648 Jones Ave, Sydney",9236,ACT,1993-11-06,541779926,
49105161348,Toowoomba Manufacturing Pty Ltd,LTD,Active,"611 Wilson Dr, Adelaide",9523,SA,1999-10-26,570720067,Toowoomba Manufacturing Trading
13430570165,Perth Mining Services Ltd,PTY,Deregistered,"798 Jones Ave, Canberra",9707,NT,2018-09-11,228915049,
45338259091,Newcastle Construction Pty Ltd,PTY,Deregistered,"286 Jones Ave, Adelaide",6505,QLD,1997-07-02,185107390,
37591586878,Ballarat Mining Group,PART,Deregistered,"295 Taylor Ct, Canberra",6741,QLD,1995-02-02,451982099,Ballarat Mining Trading
80245678760,Cairns Agriculture Ltd,TRUST,Deregistered,"603 Smith St, Brisbane",6736,NSW,2010-05-08,709180575,Cairns Agriculture Trading
39789772141,Geelong Automotive Group,TRUST,Active,"243 Jones Ave, Perth",4303,NT,2007-02-25,774139959,
79960081011,Gold Coast Tourism Group,TRUST,Cancelled,"532 Wilson Dr, Brisbane",7916,ACT,2014-09-21,273400389,
92455759967,Adelaide Healthcare Group,LTD,Active,"191 Smith St, Sydney",7729,SA,1999-07-18,805698429,
82853101486,Launceston Timber Corp,LTD,Deregistered,"263 Taylor Ct, Brisbane",2273,VIC,1994-05-18,661083519,
53463490454,Cairns Agriculture Group,PTY,Active,"846 Jones Ave, Canberra",5404,VIC,2021-12-03,729559346,
37680626006,Newcastle Construction Pty Ltd,IND,Cancelled,"587 Brown Rd, Adelaide",5340,WA,1996-11-21,238625685,
89169164867,Wollongong Steel Works Ltd,COOP,Deregistered,"393 Brown Rd, Sydney",1657,QLD,2013-04-05,211999349,Wollongong Steel Works Trading
39499042353,Gold Coast Tourism Pty Ltd,LTD,Deregistered,"139 Brown Rd, Perth",4012,VIC,1993-11-22,885192905,
83860051060,Wollongong Steel Works Ltd,TRUST,Active,"821 Smith St, Canberra",3163,VIC,2002-01-18,875408072,Wollongong Steel Works Trading
15767106005,Tech Solutions Australia Pty Ltd,IND,Active,"72 Taylor Ct, Canberra",2559,NSW,1993-01-07,246385404,Tech Solutions Australia Trading
49464288998,Melbourne Consulting Group Ltd,CORP,Active,"658 Taylor Ct, Sydney",8915,NT,2006-10-07,689198556,Melbourne Consulting Group Trading
35339943545,Tech Solutions Australia Ltd,CORP,Deregistered,"472 Brown Rd, Canberra",1425,NSW,2007-08-16,432662946,Tech Solutions Australia Trading
35558936321,Hobart Fisheries Corp,IND,Deregistered,"797 Taylor Ct, Adelaide",1581,SA,2022-07-21,641752496,
56768108873,Ballarat Mining Corp,PART,Active,"135 Brown Rd, Brisbane",7009,TAS,2012-06-19,447578788,
36340224989,Brisbane Software Systems Pty Ltd,TRUST,Cancelled,"788 Wilson Dr, Adelaide",5708,TAS,2019-01-04,145562399,
84734462270,Sydney Manufacturing Co Pty Ltd,CORP,Active,"972 Jones Ave, Brisbane",7721,NT,1999-09-24,114821292,
69701660107,Wollongong Steel Works Pty Ltd,COOP,Active,"441 Wilson Dr, Adelaide",7122,ACT,1997-09-14,333605083,
89437398422,Tech Solutions Australia Group,TRUST,Active,"756 Smith St, Perth",2961,SA,2005-07-03,669835224,Tech Solutions Australia Trading
40487991304,Launceston Timber Group,PART,Active,"501 Jones Ave, Sydney",1311,WA,1991-02-04,570146258,Launceston Timber Trading
31892229979,Geelong Automotive Corp,PTY,Active,"475 Wilson Dr, Melbourne",2764,QLD,2002-11-27,426965073,
39757356972,Launceston Timber Ltd,IND,Cancelled,"632 Brown Rd, Melbourne",1476,WA,1998-06-25,425408781,Launceston Timber Trading
47383448865,Townsville Marine Services Group,PTY,Deregistered,"393 Taylor Ct, Melbourne",3942,SA,2003-05-25,706194544,Townsville Marine Services Trading
11264638697,Rockhampton Resources Corp,COOP,Active,"307 Brown Rd, Brisbane",6914,SA,2004-06-02,819187204,
61637376572,Melbourne Consulting Group Corp,PTY,Active,"317 Taylor Ct, Sydney",2924,VIC,2000-05-16,103386601,
19158130461,Bendigo Financial Services Ltd,PART,Deregistered,"93 Taylor Ct, Perth",1069,TAS,2002-03-14,474146732,
44760792790,Geelong Automotive Corp,CORP,Deregistered,"260 Jones Ave, Perth",4514,TAS,1995-07-19,192660154,
67826229124,Townsville Marine Services Corp,TRUST,Deregistered,"721 Taylor Ct, Sydney",4195,ACT,1995-12-03,172983249,Townsville Marine Services Trading
27316798944,Bendigo Financial Services Corp,PART,Cancelled,"595 Taylor Ct, Brisbane",7194,NSW,2010-07-18,320801988,
75720497884,Hobart Fisheries Group,PTY,Deregistered,"22 Taylor Ct, Perth",9578,NSW,2015-08-07,335026321,
61790080568,Rockhampton Resources Pty Ltd,LTD,Active,"672 Brown Rd, Canberra",3805,NSW,1994-01-02,510148840,Rockhampton Resources Trading
17681444511,Tech Solutions Australia Corp,PTY,Deregistered,"288 Jones Ave, Melbourne",7466,ACT,1994-10-11,985587010,Tech Solutions Australia Trading
83589662197,Adelaide Healthcare Group,IND,Active,"624 Jones Ave, Sydney",1592,SA,2015-08-22,650003781,
67938872464,Perth Mining Services Ltd,IND,Deregistered,"407 Jones Ave, Sydney",1234,SA,1993-09-09,675046415,Perth Mining Services Trading
76870217281,Darwin Transport Co Pty Ltd,COOP,Deregistered,"621 Taylor Ct, Brisbane",3636,NSW,2015-07-27,603458474,
38192971548,Gold Coast Tourism Pty Ltd,IND,Deregistered,"235 Jones Ave, Brisbane",6896,SA,2011-11-15,600465636,
25422400186,Canberra Education Services Group,TRUST,Cancelled,"912 Jones Ave, Brisbane",9144,TAS,2016-12-04,581134360,Canberra Education Services Trading
86795627862,Townsville Marine Services Pty Ltd,PART,Active,"243 Smith St, Perth",9794,NSW,2000-03-08,534779587,
61292372567,Brisbane Software Systems Pty Ltd,CORP,Deregistered,"309 Wilson Dr, Adelaide",5958,SA,1990-09-12,691689922,Brisbane Software Systems Trading
56447380892,Hobart Fisheries Corp,COOP,Deregistered,"592 Wilson Dr, Melbourne",5886,SA,1998-04-11,185447408,Hobart Fisheries Trading
30435157362,Geelong Automotive Corp,PART,Cancelled,"446 Brown Rd, Perth",2676,TAS,2009-06-07,461677706,
12276884128,Canberra Education Services Group,LTD,Cancelled,"953 Wilson Dr, Perth",6806,NT,1999-02-21,965940669,Canberra Education Services Trading
13352045566,Adelaide Healthcare Group,TRUST,Deregistered,"415 Wilson Dr, Sydney",7654,QLD,2023-10-01,347623919,
10201227570,Bendigo Financial Services Group,PART,Deregistered,"161 Jones Ave, Sydney",3752,NT,2016-02-01,155485181,
89397537752,Rockhampton Resources Group,COOP,Cancelled,"632 Jones Ave, Sydney",9437,ACT,2008-07-01,278568804,
50689587392,Sydney Manufacturing Co Corp,COOP,Cancelled,"139 Wilson Dr, Canberra",7641,NSW,2023-04-04,947658074,Sydney Manufacturing Co Trading
42862131094,Darwin Transport Co Ltd,TRUST,Active,"61 Smith St, Brisbane",3930,TAS,1991-08-20,451665113,Darwin Transport Co Trading
34446032019,Gold Coast Tourism Group,LTD,Cancelled,"183 Smith St, Canberra",6434,VIC,2021-05-05,438903862,
36730413135,Hobart Fisheries Pty Ltd,COOP,Active,"719 Brown Rd, Adelaide",8304,QLD,2010-01-11,550444889,Hobart Fisheries Trading
24206088667,Toowoomba Manufacturing Pty Ltd,CORP,Deregistered,"523 Smith St, Melbourne",8032,VIC,2015-08-28,916343617,
41202430328,Wollongong Steel Works Group,PTY,Cancelled,"295 Wilson Dr, Sydney",8459,ACT,2020-07-08,663321573,
10139875821,Newcastle Construction Pty Ltd,IND,Deregistered,"529 Smith St, Adelaide",9888,ACT,2022-12-22,618100647,
55441315190,Brisbane Software Systems Group,TRUST,Cancelled,"184 Smith St, Canberra",3194,SA,1999-07-28,392956223,
80883594740,Geelong Automotive Corp,PART,Active,"200 Smith St, Melbourne",5431,NT,2017-10-05,394064398,
76881842476,Brisbane Software Systems Pty Ltd,IND,Deregistered,"202 Jones Ave, Sydney",3578,TAS,2012-04-03,944038637,Brisbane Software Systems Trading
33551580975,Tech Solutions Australia Ltd,LTD,Deregistered,"437 Jones Ave, Canberra",6246,NSW,2010-07-26,184358675,
24535057579,Sydney Manufacturing Co Ltd,CORP,Deregistered,"887 Jones Ave, Melbourne",2310,VIC,2000-11-15,466622627,
58471926370,Darwin Transport Co Ltd,LTD,Deregistered,"617 Taylor Ct, Sydney",6103,NSW,1997-10-13,602035028,Darwin Transport Co Trading
18832795219,Cairns Agriculture Pty Ltd,TRUST,Deregistered,"696 Smith St, Brisbane",6605,QLD,2022-12-25,936676616,
54902174001,Sydney Manufacturing Co Pty Ltd,LTD,Deregistered,"883 Brown Rd, Canberra",9514,TAS,2023-11-27,684676539,
41766068167,Newcastle Construction Ltd,IND,Active,"769 Wilson Dr, Adelaide",4503,WA,1992-06-26,337947757,
49483875973,Rockhampton Resources Ltd,IND,Cancelled,"744 Wilson Dr, Adelaide",5424,ACT,2008-10-16,485363209,
41524309770,Canberra Education Services Ltd,IND,Deregistered,"20 Smith St, Sydney",6916,VIC,1990-07-20,302522431,
78660073253,Darwin Transport Co Ltd,PART,Cancelled,"540 Wilson Dr, Melbourne",6424,QLD,2004-11-25,436726858,Darwin Transport Co Trading
75335860896,Darwin Transport Co Corp,COOP,Cancelled,"812 Jones Ave, Brisbane",2413,SA,2015-06-19,421754176,Darwin Transport Co Trading
50736240356,Rockhampton Resources Group,TRUST,Active,"329 Jones Ave, Brisbane",6964,VIC,2018-12-13,979981762,
70713801602,Hobart Fisheries Ltd,PART,Deregistered,"605 Jones Ave, Brisbane",5762,SA,2008-10-21,783526701,
25273507466,Newcastle Construction Ltd,IND,Deregistered,"381 Smith St, Sydney",9203,QLD,2012-08-14,285092892,Newcastle Construction Trading
29228797227,Newcastle Construction Pty Ltd,COOP,Active,"237 Jones Ave, Adelaide",4874,ACT,2009-02-03,490738147,Newcastle Construction Trading
73665215671,Melbourne Consulting Group Group,PART,Active,"774 Taylor Ct, Brisbane",5326,QLD,2009-08-15,409702352,
42317095122,Launceston Timber Pty Ltd,TRUST,Deregistered,"374 Jones Ave, Canberra",4290,ACT,2003-02-16,432716302,
28195014887,Wollongong Steel Works Corp,PTY,Deregistered,"826 Wilson Dr, Brisbane",8256,NSW,2013-11-14,695757335,
29926039197,Bendigo Financial Services Ltd,PTY,Active,"59 Jones Ave, Adelaide",3258,TAS,2015-11-01,956931185,
23376466899,Perth Mining Services Ltd,CORP,Active,"786 Smith St, Brisbane",4679,NSW,1990-03-27,439731747,
37725517038,Ballarat Mining Ltd,IND,Deregistered,"193 Taylor Ct, Melbourne",5811,WA,2023-09-16,986293925,Ballarat Mining Trading
14989122034,Tech Solutions Australia Pty Ltd,PTY,Deregistered,"658 Jones Ave, Sydney",1274,TAS,2023-11-10,960391526,
